emp_no,first_name,last_name,title,from_date,salary
215124,Gaetan,Waschkowski,Senior Staff,4/11/1994,53301
215124,Gaetan,Waschkowski,Staff,4/11/1985,53301
215132,Karoline,Perz,Senior Engineer,5/31/1988,40000
215142,Danil,Kushner,Senior Staff,6/14/1995,59412
215142,Danil,Kushner,Staff,6/14/1986,59412
215155,Hideyuki,Erdi,Assistant Engineer,12/23/1986,60531
215155,Hideyuki,Erdi,Engineer,12/23/1994,60531
215156,Kensei,Conti,Engineer,5/7/1997,40000
215165,Junichi,Motley,Engineer,9/19/1989,43601
215168,Houman,Hellwagner,Senior Staff,6/22/1991,61126
215168,Houman,Hellwagner,Staff,6/22/1985,61126
215172,Sukumar,Vigier,Engineer,1/9/1986,49864
215172,Sukumar,Vigier,Senior Engineer,1/9/1992,49864
215177,Siamak,Tomescu,Senior Staff,4/18/1986,40000
215179,Aleksander,Soicher,Senior Staff,7/7/1993,56307
215179,Aleksander,Soicher,Staff,7/7/1988,56307
215188,Temple,Zhiwei,Senior Staff,8/22/1997,40000
215188,Temple,Zhiwei,Staff,8/22/1988,40000
215285,Kazuhira,Osgood,Staff,7/30/1999,61939
215212,Sigeru,Birnbaum,Engineer,7/5/1989,66089
215212,Sigeru,Birnbaum,Senior Engineer,7/5/1998,66089
215218,Shiv,Cappello,Staff,10/15/1998,41418
215222,JiYoung,Baby,Senior Staff,6/29/1986,40000
215227,Guangming,Delgrossi,Senior Staff,12/2/1991,70741
215227,Guangming,Delgrossi,Staff,12/2/1986,70741
215228,Annemarie,Rando,Staff,5/28/1998,40000
215233,Constantijn,Schiettecatte,Senior Staff,4/24/1994,40000
215233,Constantijn,Schiettecatte,Staff,4/24/1987,40000
215289,Eckart,Anger,Engineer,6/19/1988,49356
215244,Duangkaew,Farrow,Senior Engineer,11/15/1992,43220
215247,Tonny,Hellwagner,Senior Staff,2/1/1998,89998
215289,Eckart,Anger,Senior Engineer,6/19/1993,49356
215247,Tonny,Hellwagner,Staff,2/2/1992,89998
215248,Dmitri,Sinicrope,Engineer,5/5/1987,46523
215248,Dmitri,Sinicrope,Senior Engineer,5/4/1993,46523
215249,Amalendu,Legleitner,Engineer,1/30/1995,51376
215291,Haldun,Raoux,Assistant Engineer,11/12/1995,50804
215291,Haldun,Raoux,Engineer,11/11/2000,50804
215262,Naraig,Meszaros,Engineer,3/2/1991,54118
215262,Naraig,Meszaros,Senior Engineer,3/1/1997,54118
215295,Vincent,Haddadi,Senior Staff,8/16/1995,62515
215310,Sampalli,Dalton,Assistant Engineer,8/25/1994,40000
215277,Ewing,Bach,Senior Staff,7/11/1997,66950
215277,Ewing,Bach,Staff,7/12/1991,66950
215281,Tomofumi,Onuegbe,Senior Engineer,9/14/1986,60176
215282,Panayotis,Stasinski,Senior Staff,10/3/2001,72349
215282,Panayotis,Stasinski,Staff,10/4/1995,72349
215310,Sampalli,Dalton,Engineer,8/25/2001,40000
215315,Kousuke,Chartres,Senior Staff,7/13/1987,66849
215326,Danae,Furudate,Staff,2/17/1999,58948
215328,Kristen,Genther,Engineer,9/8/1987,58125
215383,Xuejun,Kushner,Senior Staff,3/5/1996,40000
215383,Xuejun,Kushner,Staff,3/5/1989,40000
215328,Kristen,Genther,Senior Engineer,9/8/1994,58125
215329,Gregory,Doering,Engineer,12/12/1988,51181
215329,Gregory,Doering,Senior Engineer,12/12/1997,51181
215335,Shuky,Kalafatis,Senior Staff,2/11/1996,71394
215402,Sanjiv,Prochazka,Staff,1/1/2000,64432
215335,Shuky,Kalafatis,Staff,2/11/1988,71394
215338,Hidde,Rodier,Engineer,1/9/1986,40000
215338,Hidde,Rodier,Senior Engineer,1/9/1991,40000
215341,Aimee,Mukaidono,Senior Engineer,7/26/1996,85305
215438,Bernd,Magalhaes,Engineer,9/20/1985,48133
215438,Bernd,Magalhaes,Senior Engineer,9/20/1991,48133
215345,Toshimori,Hertweck,Senior Staff,7/23/1994,52290
215345,Toshimori,Hertweck,Staff,7/23/1985,52290
215349,Caolyn,Waymire,Engineer,1/22/1991,40000
215459,Krisda,Staudhammer,Senior Staff,7/5/1995,77511
215459,Krisda,Staudhammer,Staff,7/5/1986,77511
215355,Amabile,Pehl,Engineer,4/30/1987,46588
215467,Xinyu,Capobianchi,Staff,9/28/1996,40000
215468,Karsten,Awdeh,Senior Staff,3/19/1986,52693
215355,Amabile,Pehl,Senior Engineer,4/29/1993,46588
215471,Nechama,Dehkordi,Engineer,2/25/1985,40000
215471,Nechama,Dehkordi,Senior Engineer,2/25/1990,40000
215360,Francesca,Meszaros,Senior Staff,7/27/1993,70479
215480,Guther,Perly,Engineer,4/20/1987,67527
215480,Guther,Perly,Senior Engineer,4/19/1996,67527
215482,Samphel,Peac,Senior Staff,2/5/1993,83478
215482,Samphel,Peac,Staff,2/6/1987,83478
215483,Tayeb,Schieder,Staff,5/19/1999,64051
215360,Francesca,Meszaros,Staff,7/27/1985,70479
215368,Arvin,Honiden,Senior Engineer,11/19/1994,60082
215370,Kristina,Leuchs,Senior Staff,12/12/1987,40000
215371,Yahiko,Chinin,Senior Staff,5/29/1993,91866
215485,Arra,Schusler,Engineer,8/22/1988,56465
215371,Yahiko,Chinin,Staff,5/29/1986,91866
215373,Barry,Simmel,Senior Staff,1/10/1988,40000
215374,Hatim,Szilard,Engineer,4/16/1985,40000
215499,Boriana,Cherinka,Engineer,5/4/1988,44326
215499,Boriana,Cherinka,Senior Engineer,5/4/1994,44326
215374,Hatim,Szilard,Senior Engineer,4/16/1993,40000
215502,Satoru,Gladwell,Staff,9/18/1986,40000
215379,Martina,Muntz,Engineer,8/11/1988,42170
215507,Kwangho,Hardjono,Engineer,5/10/1987,44082
215511,Jaroslava,Waterhouse,Engineer,10/3/1992,40000
215511,Jaroslava,Waterhouse,Senior Engineer,10/3/2000,40000
215513,Sigeru,Litzkow,Staff,5/1/1996,73090
215379,Martina,Muntz,Senior Engineer,8/11/1996,42170
215523,Feixiong,Emmerich,Staff,8/4/1997,59445
215586,Honesty,Tibblin,Senior Staff,10/29/1996,57081
215549,Mara,Georgatos,Senior Staff,7/27/1994,40000
215549,Mara,Georgatos,Staff,7/27/1985,40000
215586,Honesty,Tibblin,Staff,10/30/1988,57081
215610,Ute,Kawashima,Senior Staff,10/8/1992,43907
215567,Gennady,Bernick,Senior Staff,6/30/1998,58295
215567,Gennady,Bernick,Staff,6/30/1992,58295
215575,Tran,Hofting,Engineer,10/2/1985,65409
215575,Tran,Hofting,Senior Engineer,10/2/1993,65409
215576,Takushi,Anger,Senior Staff,2/1/1995,93415
215576,Takushi,Anger,Staff,2/1/1987,93415
215610,Ute,Kawashima,Staff,10/9/1986,43907
215616,Sachar,Aloisi,Technique Leader,9/30/1987,40000
215620,Aiichiro,Baik,Senior Engineer,8/2/1993,40000
215626,Murthy,Schusler,Engineer,5/7/1988,40000
215680,Lokesh,Billingsley,Assistant Engineer,8/25/1991,40000
215680,Lokesh,Billingsley,Engineer,8/24/1997,40000
215685,Filipe,Nooteboom,Senior Engineer,6/22/1985,51499
215626,Murthy,Schusler,Senior Engineer,5/7/1997,40000
215693,Hidefumi,Emmart,Technique Leader,11/8/1988,43705
215695,Jasminko,Wendorf,Technique Leader,10/22/1987,40000
215696,Nigel,Iisaka,Senior Staff,12/29/1995,69942
215696,Nigel,Iisaka,Staff,12/29/1987,69942
215697,Tooru,Bardell,Technique Leader,7/22/1985,42622
215713,Radhakrishnan,Engberts,Senior Staff,7/15/1995,44365
215713,Radhakrishnan,Engberts,Staff,7/15/1990,44365
215718,Weiwu,Luan,Senior Staff,6/26/1998,46731
215718,Weiwu,Luan,Staff,6/26/1989,46731
215726,Khosrow,Michaels,Senior Staff,8/8/1987,40000
215728,Harjit,Choobineh,Senior Staff,3/31/1993,68783
215728,Harjit,Choobineh,Staff,3/31/1986,68783
215730,Amalendu,Peek,Senior Engineer,2/18/1987,40000
215731,Xiping,Emmerich,Senior Engineer,12/21/1989,40000
215733,Falguni,Krybus,Engineer,10/8/1986,40000
215733,Falguni,Krybus,Senior Engineer,10/7/1992,40000
215734,Gina,Bahi,Technique Leader,4/30/1986,58963
215739,Masaki,Scallan,Engineer,12/28/1986,40000
215739,Masaki,Scallan,Senior Engineer,12/27/1992,40000
215741,Haldon,Melski,Engineer,1/9/1987,40000
215745,Lidong,Suppi,Senior Staff,2/11/1994,63254
215745,Lidong,Suppi,Staff,2/12/1988,63254
215747,Fan,Czap,Assistant Engineer,4/3/1987,41216
215747,Fan,Czap,Engineer,4/2/1992,41216
215747,Fan,Czap,Senior Engineer,4/2/1997,41216
215643,Nidapan,Staelin,Engineer,7/12/1996,40000
215776,Adas,Ashish,Engineer,3/10/1988,43918
215776,Adas,Ashish,Senior Engineer,3/10/1993,43918
215643,Nidapan,Staelin,Senior Engineer,7/12/2001,40000
215648,Jeanna,Jahnichen,Engineer,6/24/1986,40000
215783,Sverrir,Prochazka,Senior Staff,2/26/1994,47789
215783,Sverrir,Prochazka,Staff,2/26/1986,47789
215785,Zita,Tetzlaff,Senior Staff,11/28/1994,45564
215785,Zita,Tetzlaff,Staff,11/28/1986,45564
215648,Jeanna,Jahnichen,Senior Engineer,6/24/1994,40000
215654,Zvonko,Jakobus,Senior Engineer,3/10/1995,40000
215801,Alejandra,Underwood,Engineer,8/22/1988,54442
215801,Alejandra,Underwood,Senior Engineer,8/22/1993,54442
215656,Shawna,Sankaranarayanan,Senior Staff,10/25/1993,40000
215656,Shawna,Sankaranarayanan,Staff,10/25/1988,40000
215664,Aleksandar,Verhoeff,Senior Staff,8/19/1986,71444
215871,Naraig,Lores,Engineer,8/17/1986,40000
215826,Vasilii,Swick,Senior Engineer,8/23/1987,44145
215829,Boaz,Jumpertz,Engineer,10/20/1986,49791
215829,Boaz,Jumpertz,Senior Engineer,10/20/1994,49791
215831,Halsur,Ferriere,Engineer,8/21/1985,56380
215831,Halsur,Ferriere,Senior Engineer,8/21/1993,56380
215848,Arnd,Chenoweth,Senior Staff,9/4/1992,45040
215848,Arnd,Chenoweth,Staff,9/4/1985,45040
215855,Fan,Snedden,Senior Engineer,10/16/1988,56353
215871,Naraig,Lores,Senior Engineer,8/16/1992,40000
215864,Mihalis,Detkin,Staff,4/18/1995,72408
215889,Toshiko,Akiyama,Assistant Engineer,12/12/1988,40000
215890,Denis,Kroon,Engineer,5/20/1985,40000
215890,Denis,Kroon,Senior Engineer,5/20/1993,40000
215974,Shay,Karlin,Senior Staff,6/2/1996,52265
215900,Yoshimitsu,Chvatal,Senior Engineer,11/19/1994,41650
215974,Shay,Karlin,Staff,6/2/1989,52265
215980,Dipayan,Irland,Engineer,10/12/1985,70864
215980,Dipayan,Irland,Senior Engineer,10/12/1990,70864
215989,Kersti,Hofting,Engineer,11/11/1985,40000
215989,Kersti,Hofting,Senior Engineer,11/11/1994,40000
215917,Mohua,Valette,Engineer,7/20/1987,45839
215917,Mohua,Valette,Senior Engineer,7/20/1995,45839
216016,Zhonghui,Schwaller,Engineer,2/6/1987,43247
216016,Zhonghui,Schwaller,Senior Engineer,2/6/1992,43247
215924,Bojan,Rotem,Senior Staff,10/16/1992,49791
216020,Taiji,Gurbaxani,Engineer,8/14/1985,51803
216020,Taiji,Gurbaxani,Senior Engineer,8/14/1992,51803
215924,Bojan,Rotem,Staff,10/17/1987,49791
216028,Guadalupe,Hofmeyr,Engineer,5/29/1985,58490
216028,Guadalupe,Hofmeyr,Senior Engineer,5/29/1994,58490
215935,Chikako,Anger,Engineer,1/26/1999,51074
216032,Alain,Senzako,Engineer,4/12/1986,40225
216032,Alain,Senzako,Senior Engineer,4/12/1991,40225
216034,Marit,Pollacia,Senior Engineer,6/27/1996,60678
216035,Margareta,Krider,Engineer,12/20/1988,54435
216038,Nahla,Alameldin,Senior Engineer,7/18/1995,40000
215941,Atilio,Herber,Technique Leader,7/3/1985,72226
216047,Gil,Cooke,Senior Engineer,10/5/1989,40000
215946,Josyula,Barbanera,Engineer,4/28/1988,55323
216055,Dante,Manderick,Engineer,9/13/1999,40000
215946,Josyula,Barbanera,Senior Engineer,4/28/1996,55323
215947,Eran,Billawala,Engineer,5/31/1987,40000
215947,Eran,Billawala,Senior Engineer,5/30/1996,40000
215950,Baoqiu,Kusakari,Engineer,7/23/1999,40000
215960,Elvia,Chelton,Engineer,12/13/1998,40000
216066,Eirik,Tibblin,Engineer,11/3/1996,74284
215963,Luigi,Chinen,Staff,10/3/1996,68180
216071,Guadalupe,Edelhoff,Senior Engineer,6/3/1987,45421
216075,Nimmagadda,Kranzdorf,Senior Staff,9/26/1998,69047
216075,Nimmagadda,Kranzdorf,Staff,9/26/1989,69047
215966,Kayoko,Angot,Assistant Engineer,9/26/1987,40000
216080,Ymte,Scharstein,Staff,6/14/1993,40305
215966,Kayoko,Angot,Engineer,9/25/1993,40000
215966,Kayoko,Angot,Senior Engineer,9/25/1999,40000
216176,Florian,Calkin,Engineer,12/28/1985,48876
216092,Mohua,Ermel,Senior Engineer,6/29/1991,40000
216102,Baziley,Vingron,Senior Staff,2/5/2002,58493
216102,Baziley,Vingron,Staff,2/5/1993,58493
216116,Yuuichi,Petersohn,Senior Staff,9/6/1985,40000
216127,Steve,Farrag,Technique Leader,1/10/1991,40000
216128,Syozo,Schneeberger,Senior Engineer,8/7/1986,40000
216131,Paloma,Schaft,Senior Staff,8/7/1994,40000
216131,Paloma,Schaft,Staff,8/7/1989,40000
216132,Hironoby,Rodiger,Senior Staff,5/11/1996,49712
216132,Hironoby,Rodiger,Staff,5/12/1987,49712
216138,Giordano,Shanbhogue,Engineer,4/13/1993,40000
216138,Giordano,Shanbhogue,Senior Engineer,4/13/2002,40000
216143,Jacopo,Iisaka,Staff,12/29/1988,40000
216176,Florian,Calkin,Senior Engineer,12/28/1992,48876
216153,Masato,Boguraev,Engineer,8/24/1988,40000
216153,Masato,Boguraev,Senior Engineer,8/24/1994,40000
216177,Nagui,Mattern,Engineer,4/13/1988,40000
216160,Nathan,Kusakari,Assistant Engineer,7/26/1990,71625
216160,Nathan,Kusakari,Engineer,7/26/1998,71625
216263,Sushant,Iisaku,Senior Staff,6/20/1993,40000
216263,Sushant,Iisaku,Staff,6/21/1987,40000
216270,Jeong,Kohling,Technique Leader,5/26/1985,40000
216275,Shirish,Einsfeld,Engineer,12/3/1987,46107
216275,Shirish,Einsfeld,Senior Engineer,12/2/1996,46107
216284,Maris,Vigier,Senior Engineer,11/23/1988,48462
216291,Patricia,Kuszyk,Engineer,4/25/1987,40000
216291,Patricia,Kuszyk,Senior Engineer,4/25/1995,40000
216294,Keiichiro,Kalefeld,Senior Staff,2/23/1992,94349
216294,Keiichiro,Kalefeld,Staff,2/23/1986,94349
216295,Kerhong,Siegrist,Staff,10/13/1995,71807
216301,Yannis,Kilgour,Senior Staff,4/4/2001,77387
216301,Yannis,Kilgour,Staff,4/4/1993,77387
216177,Nagui,Mattern,Senior Engineer,4/13/1996,40000
216180,Kristin,Ranka,Technique Leader,7/4/1986,40118
216181,Susuma,Biran,Senior Staff,12/26/1993,60016
216318,Guozhong,Maierhofer,Engineer,9/25/1998,49678
216181,Susuma,Biran,Staff,12/26/1985,60016
216321,Masami,Lores,Senior Staff,9/5/1987,71487
216186,Kazuhito,Schaar,Technique Leader,8/7/1987,46696
216326,Pantung,Zizka,Senior Staff,1/14/1994,52232
216326,Pantung,Zizka,Staff,1/14/1986,52232
216327,Morris,Heuter,Senior Engineer,5/9/1996,67732
216191,Yuuichi,Bernick,Technique Leader,8/30/1996,40000
216193,Arne,Rosen,Staff,2/20/1999,46439
216223,Zhilian,Koshino,Staff,9/14/1988,47029
216348,Gro,Ernst,Engineer,4/14/1986,40000
216348,Gro,Ernst,Senior Engineer,4/14/1991,40000
216354,Nishit,Argence,Engineer,4/6/1990,40000
216354,Nishit,Argence,Senior Engineer,4/6/1998,40000
216230,Adib,Kabayashi,Technique Leader,3/19/1997,54257
216233,Sushant,Crooks,Engineer,3/12/1994,41967
216367,Kwangjo,Marchesini,Assistant Engineer,5/17/1985,52048
216367,Kwangjo,Marchesini,Engineer,5/17/1991,52048
216233,Sushant,Crooks,Senior Engineer,3/11/2000,41967
216238,Weijing,Leppanen,Assistant Engineer,4/14/1987,80482
216238,Weijing,Leppanen,Engineer,4/14/1994,80482
216238,Weijing,Leppanen,Senior Engineer,4/14/2001,80482
216389,Garnik,Naudin,Engineer,11/27/1999,49848
216390,Sergi,Keustermans,Technique Leader,3/23/1999,40000
216392,Ziyad,Baer,Senior Staff,11/30/1988,69678
216393,Masami,Hockney,Senior Staff,4/11/1997,100963
216393,Masami,Hockney,Staff,4/11/1988,100963
216244,Hilari,Wursthorn,Senior Staff,9/30/1999,60307
216395,Sakthirel,Ohori,Senior Staff,3/18/1990,46157
216397,Feixiong,Brodal,Senior Staff,10/11/1990,78066
216397,Feixiong,Brodal,Staff,10/11/1985,78066
216244,Hilari,Wursthorn,Staff,9/30/1991,60307
216250,Jaana,Zweizig,Senior Staff,6/5/1998,75580
216415,Gererd,Vadhan,Engineer,6/22/1994,56965
216418,Lech,Strehl,Assistant Engineer,7/15/1988,49800
216250,Jaana,Zweizig,Staff,6/5/1993,75580
216422,Manibrata,Crooks,Senior Engineer,12/16/1990,44140
216423,Boaz,Lorcy,Engineer,5/2/1985,40000
216460,Tetsushi,Gerteisen,Senior Engineer,7/13/1989,63038
216423,Boaz,Lorcy,Senior Engineer,5/2/1994,40000
216440,Arve,Miyakawa,Engineer,11/11/1994,40000
216443,Troy,Pero,Senior Engineer,11/10/1985,40000
216447,Nectarios,Stentiford,Engineer,7/23/1993,40000
216449,Radhika,Billingsley,Engineer,7/5/1986,47402
216449,Radhika,Billingsley,Senior Engineer,7/5/1995,47402
216452,Odinaldo,Raney,Engineer,6/27/1985,40000
216468,Gila,Cronan,Engineer,6/29/1999,63596
216474,Kristian,Swist,Engineer,1/20/1987,57708
216554,Ewing,Litzler,Senior Engineer,2/5/1986,50727
216559,Munir,Heinisuo,Senior Staff,9/3/1992,40000
216559,Munir,Heinisuo,Staff,9/3/1985,40000
216474,Kristian,Swist,Senior Engineer,1/20/1996,57708
216562,Mikhail,Jansen,Engineer,10/27/1996,40000
216496,Holgard,Shihab,Engineer,8/10/1993,40000
216578,Koichi,Plesums,Assistant Engineer,11/17/1990,57321
216578,Koichi,Plesums,Engineer,11/17/1998,57321
216580,Susuma,Facello,Senior Staff,1/2/1987,60025
216583,Shir,Dehkordi,Staff,4/19/1994,78543
216496,Holgard,Shihab,Senior Engineer,8/10/2001,40000
216500,Angus,Eldridge,Senior Engineer,2/1/1991,40000
216599,Marsja,Pettey,Senior Staff,12/13/1996,57635
216599,Marsja,Pettey,Staff,12/13/1989,57635
216602,Stamatina,Peron,Senior Staff,4/5/2000,40000
216602,Stamatina,Peron,Staff,4/5/1992,40000
216503,Martial,Kaiserswerth,Engineer,6/30/1988,67221
216530,Jiann,Marrakchi,Senior Staff,4/25/1998,40000
216615,Yechiam,Busillo,Engineer,10/13/1991,67628
216615,Yechiam,Busillo,Senior Engineer,10/12/1997,67628
216619,Ulises,Reistad,Staff,12/1/1997,60810
216641,Florian,Ginneken,Engineer,2/20/1987,65018
216641,Florian,Ginneken,Senior Engineer,2/20/1996,65018
216642,Kazuhiko,Mondadori,Senior Staff,8/17/1993,60832
216642,Kazuhiko,Mondadori,Staff,8/17/1985,60832
216643,Luisa,Camurati,Assistant Engineer,5/6/1987,57260
216643,Luisa,Camurati,Engineer,5/5/1992,57260
216530,Jiann,Marrakchi,Staff,4/25/1989,40000
216643,Luisa,Camurati,Senior Engineer,5/5/1997,57260
216532,Dung,Merli,Engineer,7/23/1985,40000
216532,Dung,Merli,Senior Engineer,7/23/1992,40000
216539,Gita,Lieberherr,Engineer,12/30/1988,71321
216539,Gita,Lieberherr,Senior Engineer,12/31/1995,71321
216545,Sorina,Danley,Engineer,4/1/1994,40000
216658,Bogdan,Scallan,Senior Staff,8/26/1994,44379
216658,Bogdan,Scallan,Staff,8/26/1986,44379
216549,Menkae,Raney,Senior Staff,6/13/1998,40000
216659,Munehiko,Carrera,Senior Staff,8/1/1992,76394
216660,Luerbio,Clemencon,Senior Staff,3/16/1991,70283
216660,Luerbio,Clemencon,Staff,3/16/1985,70283
216748,Salvador,Jervis,Senior Staff,7/28/1992,81672
216668,Kellie,Rodite,Senior Staff,5/17/2001,62124
216668,Kellie,Rodite,Staff,5/17/1992,62124
216670,Sreenivas,Paludetto,Senior Staff,1/4/1991,40289
216670,Sreenivas,Paludetto,Staff,1/4/1986,40289
216674,Theron,Pehl,Engineer,3/28/1987,65360
216674,Theron,Pehl,Senior Engineer,3/28/1995,65360
216678,Khatoun,Laurillard,Senior Staff,9/21/1998,40000
216678,Khatoun,Laurillard,Staff,9/21/1990,40000
216683,Mayuko,Rattan,Senior Staff,2/5/2001,40000
216683,Mayuko,Rattan,Staff,2/6/1992,40000
216684,Sugwoo,Wendorf,Senior Staff,4/20/1997,40000
216684,Sugwoo,Wendorf,Staff,4/20/1988,40000
216689,Remmert,Zaumen,Engineer,9/30/1987,40000
216689,Remmert,Zaumen,Senior Engineer,9/29/1993,40000
216703,Visit,Zolotykh,Engineer,5/4/1986,61810
216703,Visit,Zolotykh,Senior Engineer,5/4/1994,61810
216720,Xinan,Etalle,Engineer,3/14/1986,40000
216720,Xinan,Etalle,Senior Engineer,3/14/1995,40000
216722,Leen,Sudbeck,Engineer,5/1/1985,45474
216722,Leen,Sudbeck,Senior Engineer,5/1/1990,45474
216730,Mamdouh,Assaf,Senior Staff,2/2/1992,40000
216730,Mamdouh,Assaf,Staff,2/2/1987,40000
216734,Yakkov,Swist,Engineer,5/2/1985,40000
216734,Yakkov,Swist,Senior Engineer,5/2/1994,40000
216748,Salvador,Jervis,Staff,7/29/1987,81672
216750,Charmane,Farris,Engineer,2/3/1998,40838
216778,Yunming,Wegerle,Senior Staff,1/21/1987,54340
216854,Kirk,Reeker,Senior Engineer,11/3/1994,57151
216860,Akeel,Monkewich,Assistant Engineer,1/11/1987,79394
216860,Akeel,Monkewich,Engineer,1/11/1994,79394
216860,Akeel,Monkewich,Senior Engineer,1/11/2001,79394
216789,Eben,Ghemri,Assistant Engineer,11/7/1989,56045
216885,Fumiya,Leuchs,Engineer,6/4/1986,42578
216885,Fumiya,Leuchs,Senior Engineer,6/4/1994,42578
216893,Abdulah,Gill,Engineer,5/24/1999,45887
216896,Suebskul,Pelc,Engineer,5/6/1997,40000
216789,Eben,Ghemri,Engineer,11/7/1997,56045
216798,Rimon,Nitsch,Senior Staff,11/15/1987,40000
216904,Khosrow,Leivant,Engineer,6/13/1998,40000
216801,Heon,Vasanthakumar,Senior Staff,8/31/1996,69562
216809,Moni,Winter,Senior Staff,7/8/1994,84785
216927,Susumu,Welham,Senior Staff,12/12/1985,40000
216934,Nagui,Krzyzanowski,Engineer,7/21/1988,59907
216934,Nagui,Krzyzanowski,Senior Engineer,7/21/1993,59907
216809,Moni,Winter,Staff,7/8/1987,84785
216813,Atreye,Lorys,Senior Staff,11/19/1994,40659
216813,Atreye,Lorys,Staff,11/19/1987,40659
217062,Candido,Cappello,Assistant Engineer,6/28/1985,43533
216947,Utz,Vernadat,Assistant Engineer,10/12/1987,58691
216947,Utz,Vernadat,Engineer,10/11/1996,58691
216959,Shimshon,Reistad,Senior Staff,6/14/1999,54603
216959,Shimshon,Reistad,Staff,6/13/1992,54603
216965,Badri,Birke,Senior Staff,4/30/2002,54761
216965,Badri,Birke,Staff,4/30/1997,54761
216975,Branimir,Salverda,Engineer,3/21/1985,63201
216975,Branimir,Salverda,Senior Engineer,3/21/1990,63201
216978,Changho,Kavraki,Staff,9/17/1993,54881
216984,Maya,Swen,Senior Staff,11/21/1986,78524
216988,Abdulla,Hempstead,Senior Engineer,9/17/1987,57486
216996,Gift,Jansen,Senior Engineer,5/18/1998,52640
217062,Candido,Cappello,Engineer,6/28/1990,43533
217062,Candido,Cappello,Senior Engineer,6/28/1995,43533
217008,Mokhtar,Makinen,Staff,5/23/1998,40000
217070,Aksel,Gargeya,Senior Staff,4/24/1994,58281
217070,Aksel,Gargeya,Staff,4/24/1985,58281
217023,Shay,Pleszkun,Staff,12/30/1986,53145
217024,Valdiodio,Peternell,Engineer,1/24/1997,43810
217078,Parviz,Huhdanpaa,Staff,6/8/1997,45432
217081,Mamdouh,Buescher,Assistant Engineer,9/27/1987,40000
217081,Mamdouh,Buescher,Engineer,9/26/1992,40000
217081,Mamdouh,Buescher,Senior Engineer,9/26/1997,40000
217099,Jolita,Cyne,Senior Staff,9/23/1986,45181
217142,Shir,Kaminger,Engineer,4/25/1985,40000
217105,Khedija,Soloway,Senior Staff,1/3/1997,56232
217142,Shir,Kaminger,Senior Engineer,4/25/1993,40000
217144,Aris,Picht,Engineer,4/26/1990,40000
217144,Aris,Picht,Senior Engineer,4/26/1997,40000
217105,Khedija,Soloway,Staff,1/4/1991,56232
217106,Yuping,Cannane,Senior Engineer,11/23/1987,49182
217154,Fuqing,Mondadori,Staff,7/25/1989,41523
