emp_no,first_name,last_name,title,to_date
295249,Aemilian,Stentiford,Senior Staff,1/1/9999
295263,Utz,McFarlan,Senior Staff,1/1/9999
295292,Padma,Rijsenbrij,Senior Engineer,2/21/2001
295295,Nagui,Litvinov,Senior Engineer,1/1/9999
295318,Spyrose,Hatcliff,Senior Staff,7/4/2001
295336,Zongyan,Moffat,Technique Leader,3/31/1994
295339,Vivian,Pouyioutas,Assistant Engineer,2/1/1989
295343,Dipayan,Iisaka,Senior Engineer,1/1/9999
295351,Niranjan,Barinka,Senior Staff,1/1/9999
295354,Nikolaos,Brodie,Senior Engineer,1/1/9999
295364,Shaowei,Parascandalo,Senior Staff,1/1/9999
295365,Jianhui,Bridgland,Senior Engineer,1/1/9999
295369,Amabile,Giaccio,Senior Staff,1/1/9999
295374,Georgy,Mundy,Staff,6/25/2000
295376,Minghong,Arlazarov,Senior Engineer,1/1/9999
295377,Thodoros,Reinhart,Technique Leader,1/1/9999
295394,Rimon,Fiutem,Senior Engineer,6/27/1993
295397,Toshimitsu,Bernick,Senior Engineer,1/1/9999
295402,Branimir,Engberts,Senior Staff,1/1/9999
295417,Genevieve,Isaac,Senior Staff,10/27/1998
295419,Nahum,Petersohn,Senior Engineer,1/1/9999
295426,Kerryn,Imataki,Senior Engineer,1/1/9999
295427,Toshimori,Hainaut,Senior Staff,1/1/9999
295428,Alselm,Bonifati,Senior Staff,1/1/9999
295439,Makato,Fadgyas,Senior Staff,1/1/9999
295447,Chanjung,Vakili,Senior Engineer,1/1/9999
295449,Becky,Pettis,Senior Staff,1/1/9999
295460,Ebbe,Conia,Senior Engineer,1/1/9999
295462,Susanna,Penttonen,Engineer,1/1/9999
295464,Marc,Falck,Senior Staff,1/1/9999
295475,Shaunak,Sudkamp,Senior Staff,1/1/9999
295481,Subbu,Tanemo,Senior Staff,1/1/9999
295483,Deborah,Raoux,Senior Staff,7/21/1998
295503,Tayeb,Lund,Staff,1/1/9999
295506,Aloys,Blokdijk,Senior Staff,1/1/9999
295515,Geoffrey,Antonakopoulos,Senior Staff,1/1/9999
295517,Siddarth,Majewski,Senior Staff,5/1/1997
295528,Tonny,Ventosa,Senior Engineer,2/28/1992
295543,Navin,Nannarelli,Senior Engineer,1/1/9999
295547,Leif,Manders,Senior Engineer,1/1/9999
295561,Guiseppe,Wrigley,Senior Engineer,1/1/9999
295562,Shih,Heping,Senior Engineer,1/1/9999
295573,Macha,Ramsay,Technique Leader,1/1/9999
295577,Guther,Baumann,Engineer,7/26/1999
295578,Xiaoqiu,Conte,Engineer,9/3/1999
295582,Youngkon,Kusalik,Senior Engineer,1/1/9999
295597,Akeel,Matzov,Senior Engineer,1/1/9999
295606,Ferdinand,Basawa,Senior Staff,1/1/9999
295615,Mang,Khamsi,Senior Engineer,1/1/9999
295624,Menkae,Denos,Staff,4/25/1997
295626,Gou,Krohm,Senior Engineer,1/1/9999
295627,Richard,Borovoy,Senior Engineer,1/1/9999
295647,Gal,Schiettecatte,Senior Engineer,1/1/9999
295651,Adil,Coombs,Senior Staff,1/1/9999
295653,Fei,Encarnacion,Senior Engineer,1/1/9999
295658,Akeno,Decleir,Engineer,1/1/9999
295665,Fabrizio,Socorro,Senior Staff,1/1/9999
295670,Kagan,Heuser,Senior Staff,1/1/9999
295671,Val,Dalton,Technique Leader,1/1/9999
295680,Quingbo,Nyrup,Engineer,8/23/1998
295692,Fumitaka,Birnbaum,Senior Staff,1/1/9999
295696,Rosita,Serra,Engineer,4/19/1995
295698,Soenke,Keustermans,Senior Engineer,1/1/9999
295701,Berto,Hegner,Senior Engineer,5/16/1998
295703,Jaewoo,Birch,Senior Engineer,1/1/9999
295706,Honesty,Vigier,Senior Engineer,1/1/9999
295718,Paris,Siprelle,Engineer,1/1/9999
295735,Xuejun,Simmel,Senior Engineer,1/1/9999
295747,Subhash,Zirintsis,Senior Engineer,1/1/9999
295751,Jacqueline,Pavlopoulou,Senior Engineer,1/1/9999
295754,Uriel,Decleir,Senior Staff,7/7/1998
295766,Denny,Neiman,Senior Staff,10/17/1993
295774,Kshitij,Apsitis,Senior Engineer,1/1/9999
295787,Leucio,Zaumen,Senior Engineer,1/1/9999
295795,Tomofumi,Budinsky,Senior Staff,1/1/9999
295796,Ewing,Trachtenberg,Senior Staff,1/1/9999
295799,Fai,Waeselynck,Senior Staff,1/1/9999
295800,Jingling,Weisert,Senior Staff,1/1/9999
295801,Shaibal,Budinsky,Senior Staff,11/14/1989
295802,Xiahua,Engelmann,Engineer,1/1/9999
295811,Mokhtar,Ghandeharizadeh,Senior Staff,1/1/9999
295816,Ennio,Michaels,Staff,1/1/9999
295821,Bernice,Brobst,Senior Staff,1/1/9999
295826,Prasadram,Leaver,Engineer,8/25/1997
295836,Haldun,Adachi,Senior Staff,1/1/9999
295838,Bartek,Ritcey,Senior Staff,1/1/9999
295842,Billie,Bratsberg,Senior Engineer,1/1/9999
295853,Doohun,Rahimi,Senior Staff,1/1/9999
295874,Gina,Pocchiola,Senior Staff,1/1/9999
295881,Jaihie,Standera,Staff,1/1/9999
295883,Doohun,Schiper,Senior Engineer,1/1/9999
295906,Feiyu,Denny,Senior Engineer,1/1/9999
295919,Florina,Saoudi,Senior Staff,1/1/9999
295922,Tse,Motley,Staff,5/8/2001
295938,Ziva,Beilner,Senior Engineer,1/9/2002
295940,Chinhyun,Shackell,Engineer,1/1/9999
295943,Jackson,Merkl,Senior Staff,1/1/9999
295946,Woody,Nannarelli,Staff,7/1/1998
295958,Ronghao,Mitsuhashi,Senior Engineer,1/1/9999
295964,Lein,Shigei,Senior Staff,6/19/1993
295973,Fai,Hiroyama,Staff,10/1/1996
295976,Miomir,Desikan,Senior Engineer,1/1/9999
295997,Kensei,Msuda,Senior Engineer,1/1/9999
296003,Gay,Khamsi,Technique Leader,1/1/9999
296016,Ayakannu,Munoz,Senior Staff,1/1/9999
296021,Arno,Lally,Technique Leader,5/15/2000
296033,Youngkon,Peak,Senior Engineer,1/1/9999
296047,Mariusz,Schlenzig,Assistant Engineer,1/1/9999
296048,Ymte,Rodham,Engineer,1/1/9999
296053,Karoline,Broomell,Senior Engineer,1/1/9999
296061,Berto,Tibblin,Staff,1/1/9999
296063,Mandell,Claffy,Senior Engineer,1/1/9999
296078,DeForest,Birta,Senior Engineer,1/1/9999
296081,Marie,Morrey,Senior Staff,1/1/9999
296087,Eran,Kemmerer,Technique Leader,1/1/9999
296102,Howell,Christ,Senior Engineer,1/1/9999
296108,Marsha,Karnin,Senior Staff,4/4/2001
296116,Gererd,Bernini,Senior Staff,1/1/9999
296120,Richara,Slaats,Senior Staff,1/1/9999
296142,Tokuyasu,Parveen,Senior Engineer,1/1/9999
296159,Shaunak,Passafiume,Senior Engineer,1/1/9999
296167,Weijing,Denis,Senior Staff,1/1/9999
296171,Pradeep,Munke,Senior Staff,1/1/9999
296182,Snehasis,Anandan,Engineer,1/1/9999
296186,Arunas,Fandrianto,Senior Engineer,1/1/9999
296193,Rildo,DeMori,Engineer,1/1/9999
296195,Sahrah,Luby,Senior Staff,1/1/9999
296200,Huican,Ranze,Staff,1/28/2000
296223,Theirry,Pettis,Senior Engineer,1/1/9999
296235,Debaprosad,Vidal,Staff,1/1/9999
296236,Susumu,Veevers,Senior Engineer,1/1/9999
296240,Brewster,Ranka,Senior Engineer,7/16/2000
296252,Gaurav,Huhdanpaa,Senior Staff,1/1/9999
296253,Kasturi,Sidje,Senior Staff,1/1/9999
296267,Shawna,Seghrouchni,Engineer,1/1/9999
296275,Shem,DuCasse,Senior Staff,1/1/9999
296279,Valeri,Kossowski,Senior Engineer,1/1/9999
296283,Tianruo,Molberg,Senior Engineer,10/20/1996
296288,Muzhong,Vecchi,Senior Staff,1/1/9999
296323,Aron,Emiris,Staff,7/20/1993
296330,Mari,Giaccio,Senior Staff,1/1/9999
296336,Moty,Heuser,Senior Staff,1/1/9999
296346,Arif,Osgood,Staff,10/13/1999
296354,Lorien,Cappelletti,Engineer,1/1/9999
296361,Yonghoan,Broomell,Senior Engineer,1/1/9999
296366,Weijing,Bolotov,Senior Staff,9/7/2000
296368,Annemarie,Warwick,Senior Staff,1/19/1994
296371,Randy,Strehl,Senior Staff,1/1/9999
296373,Jungsoon,Leslie,Senior Staff,1/1/9999
296375,Maren,Tzvieli,Senior Staff,1/1/9999
296381,Henk,Matteis,Senior Engineer,1/1/9999
296386,Weijing,Petereit,Senior Engineer,7/16/1993
296387,Yuguang,Riexinger,Senior Staff,1/1/9999
296388,Gregory,Slaats,Senior Engineer,1/1/9999
296389,Deborah,Kornyak,Senior Staff,1/1/9999
296390,Monique,Stifter,Senior Engineer,3/4/2000
296393,Kyoichi,Remmele,Senior Engineer,1/1/9999
296401,Sverrir,Hashii,Senior Engineer,1/1/9999
296408,Ottavia,Erni,Senior Engineer,1/1/9999
296410,Sanjeeva,Solares,Staff,1/1/9999
296432,Atreyi,Brendel,Staff,1/1/9999
296436,Shigeo,Butner,Senior Staff,1/1/9999
296438,Along,Kushnir,Senior Staff,1/1/9999
296447,Roselyn,Boreale,Engineer,1/1/9999
296470,Kannan,Nitta,Senior Engineer,1/1/9999
296471,Marlo,Scallan,Senior Engineer,1/1/9999
296475,Terresa,Kleiser,Engineer,1/1/9999
296479,Henk,Gulik,Engineer,3/16/1996
296480,Duro,Klassen,Senior Engineer,1/1/9999
296481,Conal,Lunt,Engineer,1/1/9999
296514,Zito,Underwood,Senior Staff,1/1/9999
296520,Divine,Bugaenko,Senior Engineer,12/2/1998
296524,Nimmagadda,Msuda,Senior Engineer,1/1/9999
296539,Oscal,Hettesheimer,Senior Staff,1/1/9999
296543,Alagu,Peek,Staff,1/1/9999
296549,Pascal,Caine,Technique Leader,1/1/9999
296554,Genta,Atrawala,Senior Staff,1/1/9999
296555,Tuval,Chiodo,Senior Staff,1/1/9999
296569,Gila,Lindenbaum,Senior Staff,1/1/9999
296571,Shaleah,Ramras,Senior Staff,1/1/9999
296581,Karoline,Kakkad,Senior Engineer,1/1/9999
296589,Tran,Gammage,Engineer,1/1/9999
296599,Lalit,Beilner,Senior Engineer,1/1/9999
296605,Karlis,Tischendorf,Senior Staff,1/1/9999
296615,Nagui,Leijenhorst,Senior Engineer,7/27/2002
296619,Frederique,Brickell,Senior Engineer,1/1/9999
296625,Goa,Erdi,Senior Staff,1/1/9999
296637,Francoise,Daescu,Senior Engineer,1/1/9999
296643,Almudena,Cannard,Staff,1/1/9999
296648,JiYoung,Papsdorf,Senior Engineer,1/1/9999
296650,Margareta,Spieker,Senior Engineer,8/19/2001
296653,Emran,McClure,Senior Engineer,1/1/9999
296662,Kagan,Kavraki,Senior Engineer,1/1/9999
296668,Jianwen,Veeraraghavan,Engineer,5/29/1989
296671,Piyawadee,Jiafu,Engineer,1/1/9999
296676,Zeydy,Hockney,Senior Staff,1/1/9999
296677,Rafael,Perng,Engineer,4/5/2002
296678,Boutros,McClurg,Staff,5/23/1985
296686,Odoardo,Felder,Senior Engineer,1/1/9999
296693,Khedija,Lunn,Senior Engineer,1/1/9999
296701,Hirochika,Osgood,Senior Staff,1/1/9999
296708,Odinaldo,Siepmann,Senior Engineer,1/1/9999
296713,Randy,Badr,Staff,12/26/1999
296722,Petter,Constantine,Senior Engineer,12/11/1989
296724,Sajjad,Osgood,Senior Engineer,1/1/9999
296733,Kwan,Hofstetter,Senior Engineer,1/1/9999
296735,Satyanarayana,Iacovou,Senior Staff,1/1/9999
296757,Mandell,Rabehasaina,Senior Engineer,1/1/9999
296761,Toshimi,Chartres,Senior Staff,1/1/9999
296763,Aran,Brookman,Staff,1/1/9999
296766,Tristan,Oxman,Senior Engineer,1/1/9999
296770,Adas,Miyakawa,Engineer,11/18/1986
296775,Uinam,Itschner,Staff,1/1/9999
296777,Divier,Marrakchi,Senior Engineer,6/13/2001
296786,Kauko,Ranai,Senior Engineer,1/1/9999
296790,Shaleah,Oppitz,Senior Engineer,1/1/9999
296797,Pranav,Heijenga,Senior Staff,1/1/9999
296799,Jianwen,Pollacia,Senior Staff,1/1/9999
296800,Remmert,Haraldson,Staff,1/1/9999
296810,Margareta,Beidas,Staff,12/16/1993
296816,Aris,Macedo,Engineer,1/1/9999
296819,Arvin,Massonet,Senior Staff,1/1/9999
296821,Charlene,Cooman,Senior Staff,1/1/9999
296825,Hongzue,Iivonen,Senior Engineer,1/1/9999
296829,Jaroslava,Rothenberg,Senior Staff,1/1/9999
296833,Naftaly,Lubachevsky,Senior Engineer,1/1/9999
296836,Xumin,Michaeli,Senior Staff,1/1/9999
296845,Christfried,Melter,Engineer,1/1/9999
296848,Jianhua,Kermarrec,Senior Staff,1/1/9999
296857,Toshimo,Reghbati,Senior Staff,1/1/9999
296870,Sanjeeva,Bahl,Senior Engineer,1/1/9999
296877,Sangeeta,Ventosa,Staff,1/1/9999
296882,Vugranam,Armand,Senior Engineer,1/1/9999
296884,Nevin,Krichel,Senior Engineer,1/1/9999
296898,Noritoshi,Maginnis,Assistant Engineer,5/1/1989
296901,Margo,Ranai,Senior Staff,4/19/1997
296904,Martijn,Stenning,Senior Staff,1/1/9999
296906,Fumiyo,Gips,Senior Staff,1/1/9999
296907,Valery,Wolniewicz,Staff,1/1/9999
296910,Sampalli,Conia,Senior Staff,1/1/9999
296911,Yefim,Heinisuo,Engineer,1/1/9999
296924,Masanao,Ciolek,Senior Engineer,1/1/9999
296931,Baruch,Angelopoulos,Senior Engineer,1/1/9999
296939,Hugo,Chimia,Senior Engineer,1/1/9999
296953,Sibyl,Dahlbom,Senior Engineer,1/1/9999
296963,Kellie,Gopalakrishnan,Senior Engineer,1/1/9999
296965,Munenori,Krohm,Senior Engineer,1/1/9999
296967,Amabile,Gronowski,Senior Engineer,1/1/9999
296980,Marlo,Kulisch,Senior Engineer,1/1/9999
296984,Billie,Harbusch,Senior Engineer,1/1/9999
297006,Weiru,Etalle,Senior Staff,1/1/9999
297024,Lakshmi,Pews,Senior Staff,1/1/9999
297026,Niranjan,Schaar,Senior Staff,1/1/9999
297032,Satyanarayana,Panwar,Senior Staff,1/1/9999
297061,Gita,Kumaresan,Senior Engineer,1/1/9999
297072,Mariangiola,Staudhammer,Technique Leader,1/1/9999
297081,Heeju,Glowinski,Senior Engineer,1/1/9999
297100,Bangqing,Schaap,Staff,1/1/9999
297117,Horward,Gist,Senior Staff,1/1/9999
297118,Candida,Collette,Senior Engineer,1/1/9999
297120,Oscal,Usdin,Senior Engineer,1/1/9999
297122,Jiann,Murthy,Senior Engineer,1/1/9999
297125,Morrie,Rullman,Senior Staff,1/1/9999
297131,Kokou,Bade,Senior Engineer,1/1/9999
297135,Bezalel,Acton,Senior Engineer,1/1/9999
297138,Wanqing,Morrin,Senior Staff,1/1/9999
297140,Akeel,Zizka,Engineer,1/1/9999
297150,Sreenivas,Puppe,Senior Engineer,1/1/9999
297163,Shigeaki,Lorcy,Engineer,8/14/1987
297166,Mayumi,Doering,Senior Engineer,1/1/9999
297167,Dipayan,Ligten,Senior Engineer,1/1/9999
297169,Vincent,Rousseau,Senior Staff,1/1/9999
297178,Chenyi,Vural,Senior Engineer,1/1/9999
297180,Shrikanth,Krybus,Staff,7/31/1994
297181,Claude,Zhiwei,Senior Engineer,1/1/9999
297182,Zdislav,Lodder,Senior Engineer,1/1/9999
297188,Chaoyi,Impagliazzo,Senior Engineer,1/1/9999
297201,Adamantios,Rahier,Senior Engineer,1/1/9999
297207,Yunming,Prochazka,Senior Staff,1/1/9999
297218,Teruyuki,Alameldin,Senior Staff,1/1/9999
297219,Rajmohan,Itzfeldt,Senior Staff,1/1/9999
297229,Yahiko,Emmart,Senior Engineer,1/1/9999
297231,Renee,Weedman,Staff,1/9/1992
297254,Kazuhito,Ressouche,Senior Engineer,1/1/9999
297265,Chenxi,Leijenhorst,Senior Engineer,1/1/9999
297270,Masoud,Zucker,Staff,1/1/9999
297273,Tokuyasu,Frolund,Senior Staff,1/1/9999
297281,Hidekazu,Terekhov,Senior Staff,1/1/9999
297300,Gill,Lubachevsky,Senior Engineer,1/1/9999
297302,Chenye,Veldwijk,Staff,11/27/1998
297304,Sukumar,Foote,Staff,1/1/9999
297307,Michaela,Trelles,Senior Staff,1/1/9999
297309,Sudharsan,Miculan,Senior Staff,7/4/1997
297314,Tetsushi,Junet,Senior Engineer,1/1/9999
297321,Remko,Wegerle,Assistant Engineer,10/8/1988
297326,Anestis,Fasbender,Senior Staff,1/1/9999
297328,Irene,Serov,Engineer,1/1/9999
297331,Alenka,Lortz,Senior Staff,5/2/1994
297332,Gita,Lorie,Engineer,1/1/9999
297340,Lucian,Famili,Staff,8/14/1987
297343,Xianlong,Kinley,Senior Engineer,1/1/9999
297351,Magy,Barreiro,Senior Staff,1/1/9999
297353,Vesna,Ramalingam,Senior Staff,1/1/9999
297381,Gio,Muhling,Senior Staff,1/1/9999
297390,Eishiro,Takanami,Senior Engineer,1/1/9999
297402,Hailing,Ghemri,Senior Staff,1/1/9999
297405,Susanna,Eterovic,Senior Engineer,1/1/9999
297406,Shaowei,Pleszkun,Senior Engineer,1/1/9999
297410,Danel,Setlzner,Senior Staff,1/1/9999
297423,Nirmal,Luca,Senior Engineer,1/1/9999
297435,Anyuan,Rouquie,Technique Leader,1/1/9999
297438,Kiyotoshi,Besselaar,Senior Staff,1/1/9999
297444,Alain,Kading,Senior Engineer,1/1/9999
297451,Randy,Hofmeyr,Senior Engineer,1/1/9999
297455,Candido,Boudaillier,Engineer,1/1/9999
297469,Zito,Weedon,Senior Engineer,1/1/9999
297470,Candido,Cesareni,Senior Staff,10/16/1993
297486,Qingxiang,Ducloy,Senior Staff,1/1/9999
297497,Dulce,Frijda,Senior Engineer,1/1/9999
297510,Gift,Restivo,Senior Staff,1/1/9999
297515,Florina,Erni,Senior Engineer,1/1/9999
297528,Beshir,Meszaros,Technique Leader,7/4/1998
297534,Alper,Kakkar,Senior Engineer,6/5/1994
297536,Gao,Debuse,Senior Staff,1/1/9999
297539,Adit,Manderick,Senior Engineer,10/4/2001
297542,Vatsa,Rodite,Senior Staff,1/1/9999
297548,Owen,Chiodo,Senior Staff,1/1/9999
297552,Claudi,Buchter,Senior Staff,1/1/9999
297558,Sushant,Candan,Senior Engineer,1/1/9999
297563,Mechthild,Hedayat,Staff,1/1/9999
297566,Demin,Marquardt,Senior Engineer,1/1/9999
297580,Zhonghui,Seiwald,Senior Staff,1/1/9999
297592,Goncalo,Baezner,Senior Staff,1/1/9999
297594,Atreye,Picht,Senior Staff,1/1/9999
297595,DAIDA,Murillo,Senior Staff,1/9/2002
297616,Eldridge,Stafford,Senior Staff,1/1/9999
297620,Alexius,Lubachevsky,Engineer,10/21/1990
297621,Mohammed,Bugaenko,Senior Engineer,1/1/9999
297635,Chandrasekaran,Gecsei,Staff,2/10/2001
297639,Serenella,Auyong,Senior Engineer,1/1/9999
297649,Rance,Egerstedt,Senior Engineer,1/1/9999
297653,Basem,Thombley,Technique Leader,1/1/9999
297654,Limsoon,Fairtlough,Engineer,5/5/1989
297656,Boaz,Tchuente,Senior Staff,1/1/9999
297667,Shirish,Mondadori,Senior Engineer,1/1/9999
297671,Yoshimitsu,Highland,Staff,1/1/9999
297693,Collette,Fujisaki,Senior Engineer,1/1/9999
297694,Armond,Simmel,Senior Engineer,1/1/9999
297704,Kiam,Vingron,Senior Engineer,11/13/1995
297706,Hatsukazu,Parfitt,Senior Staff,1/1/9999
297717,Nahid,Karnin,Senior Staff,1/1/9999
297728,Toshimitsu,Woycyznski,Assistant Engineer,1/1/9999
297729,Shawna,Luce,Staff,1/1/9999
297730,Alassane,Zallocco,Senior Engineer,1/1/9999
297740,Dhritiman,Masamoto,Senior Staff,1/1/9999
297741,Claudi,Tetzlaff,Senior Engineer,1/1/9999
297742,Mari,Hofstetter,Senior Engineer,1/15/1989
297746,Moon,Ghalwash,Senior Staff,1/1/9999
297755,Kazuhide,Barvinok,Senior Engineer,1/1/9999
297762,Nevin,Thimonier,Senior Staff,4/12/2001
297776,Utpal,Ananiadou,Senior Staff,1/1/9999
297778,Gaurav,Riefers,Senior Staff,1/1/9999
297795,Aksel,Baez,Senior Staff,1/1/9999
297798,Hideo,Collavizza,Senior Engineer,1/1/9999
297809,Theirry,Hatcliff,Senior Staff,1/1/9999
297810,Jinpo,Baig,Senior Staff,1/3/2000
297838,Babette,Axelband,Staff,1/1/9999
297852,Fusako,Braccini,Senior Engineer,4/19/2001
297860,Herb,Kakkad,Staff,1/1/9999
297872,Subhada,Murtha,Senior Staff,1/1/9999
297879,Percy,Claffy,Senior Engineer,1/1/9999
297882,Candida,Straney,Senior Staff,1/1/9999
297883,Huan,Roohalamini,Senior Staff,1/1/1995
297887,Taegyun,Itzigehl,Staff,1/1/9999
297888,Chaosheng,Bennis,Senior Engineer,1/1/9999
297895,Fen,Hebden,Senior Staff,1/1/9999
297900,Fuqing,Bala,Staff,1/1/9999
297907,Weiyi,Srimani,Senior Engineer,1/1/9999
297908,Hinrich,Peha,Staff,1/1/9999
297914,Mark,Brandsma,Senior Engineer,1/1/9999
297916,Jacopo,Atchley,Staff,1/1/9999
297948,Kristinn,Adachi,Senior Engineer,1/1/9999
297951,Shen,Cappelletti,Senior Engineer,10/14/1999
297956,Ewing,Sichman,Senior Staff,1/1/9999
297966,Matt,Stranks,Senior Staff,1/1/9999
297968,Bedrich,Schauser,Senior Engineer,1/1/9999
297971,Tran,Peac,Senior Staff,1/1/9999
297975,Izaskun,Barreiro,Senior Engineer,7/2/2002
297980,Danai,Angiulli,Senior Engineer,1/1/9999
297987,Abdulla,Taubenfeld,Senior Engineer,1/1/9999
298009,Niranjan,Schauser,Senior Staff,1/1/9999
298020,Yuguang,Oxman,Senior Staff,1/1/9999
298021,Rosella,Raoux,Engineer,1/1/9999
298032,Kankanahalli,Dayana,Senior Engineer,1/1/9999
298034,Lobel,Heusch,Senior Staff,1/1/9999
298036,Ung,Trachtenberg,Technique Leader,1/1/9999
298077,Marek,Berztiss,Senior Staff,1/1/9999
298083,Ipke,Ruther,Staff,8/25/1998
298087,Huican,Pluym,Senior Engineer,1/1/9999
298090,Otilia,Pelc,Staff,1/1/9999
298093,Masanao,Birke,Senior Staff,1/1/9999
298094,Shawna,Bahr,Senior Staff,1/1/9999
298105,Yuuichi,Condotta,Engineer,1/21/1988
298109,Yahiko,Halloran,Senior Staff,1/1/9999
298114,Doowon,Kemmerer,Engineer,3/26/1993
298116,Gaetan,Zhang,Senior Staff,1/1/9999
298130,Vugranam,Aloia,Senior Staff,9/20/1999
298137,Cathie,Bashian,Senior Staff,1/1/9999
298145,Lubomir,Fadgyas,Senior Staff,1/1/9999
298147,Kerryn,Constantine,Senior Staff,1/1/9999
298149,Narain,Bultermann,Senior Staff,11/17/2001
298150,Sachio,Alblas,Senior Staff,1/1/9999
298164,Satyanarayana,Iivonen,Senior Engineer,1/1/9999
298176,Yongmin,Siepmann,Senior Engineer,1/1/9999
298177,Quingbo,Akaboshi,Senior Staff,1/1/9999
298205,Chrisa,Shackell,Staff,1/1/9999
298208,Roddy,Lipner,Senior Staff,1/1/9999
298212,Sudharsan,Penn,Staff,3/18/1989
298214,Qiwen,Munch,Senior Staff,1/1/9999
298222,Lijia,Cunliffe,Senior Staff,1/1/9999
298224,Val,Schmiedel,Staff,9/20/1994
298232,Huai,Keohane,Senior Engineer,1/1/9999
298236,Jackson,Frijda,Staff,6/9/1990
298241,Mohd,Wendorf,Engineer,4/12/1994
298247,Shan,Comyn,Senior Staff,1/1/9999
298253,Sven,Shinomoto,Technique Leader,1/1/9999
298254,Sajjad,Paludetto,Senior Staff,1/1/9999
298261,Tommaso,Mateescu,Senior Engineer,1/1/9999
298265,Gad,Yetto,Senior Engineer,1/1/9999
298269,Junsik,Slobodova,Senior Staff,1/1/9999
298276,Zito,Sgarro,Senior Engineer,1/1/9999
298277,Mary,Uludag,Staff,1/1/9999
298287,Kwangyoen,Hopewell,Engineer,2/19/1990
298293,Weijing,Avouris,Senior Engineer,1/1/9999
298304,Khalid,Bahk,Staff,1/1/9999
298308,Martijn,Lamparter,Senior Engineer,1/1/9999
298311,Aleksander,Baar,Senior Engineer,1/1/9999
298313,Hitofumi,Peris,Senior Engineer,1/1/9999
298318,Navin,Pashtan,Technique Leader,4/6/1995
298325,Felicidad,Iisaku,Engineer,1/1/9999
298333,Huican,Basart,Senior Staff,1/1/9999
298335,Guozhong,Ramsay,Senior Engineer,1/1/9999
298351,Vidar,Tempesti,Senior Engineer,2/1/1996
298358,Mingzeng,Chartres,Senior Engineer,1/1/9999
298365,Mabhin,Ananiadou,Senior Engineer,1/1/9999
298372,Gad,Laurillard,Senior Engineer,1/1/9999
298373,Tomokazu,Matzov,Technique Leader,1/1/9999
298376,Atreyi,Selenyi,Senior Engineer,12/5/1998
298384,Fatemeh,Jiang,Senior Staff,1/1/9999
298387,Masali,Albarhamtoshy,Senior Engineer,10/20/2000
298394,Maya,Hofstetter,Senior Staff,1/1/9999
298402,Herb,Ghemri,Senior Engineer,1/1/9999
298408,Fusako,Pardalos,Senior Engineer,1/1/9999
298426,Shirish,Dahlbom,Senior Staff,1/1/9999
298440,Shao,Luiz,Senior Staff,3/5/1995
298450,Chikara,Narahari,Staff,8/15/1988
298453,Takahiro,Encarnacion,Senior Staff,1/1/9999
298464,Leon,Oskamp,Senior Staff,1/1/9999
298468,Tsutomu,Jonsson,Senior Engineer,1/1/9999
298480,Kristinn,Perez,Engineer,1/1/9999
298482,Claude,Radivojevic,Engineer,1/1/9999
298486,Volkmar,Katalagarianos,Senior Engineer,1/1/9999
298491,Huiqun,Giaccio,Senior Engineer,1/1/9999
298494,Kristen,Gist,Senior Engineer,1/1/9999
298500,Tremaine,Hennebert,Senior Staff,1/1/9999
298546,Shuichi,Werthner,Senior Engineer,11/24/1988
298547,Toshimitsu,Underwood,Senior Engineer,1/1/9999
298552,Paris,Rosaz,Engineer,8/25/1996
298556,Zhenbing,Marletta,Staff,1/1/9999
298560,Jovan,Vernadat,Senior Engineer,10/5/1996
298575,Douadi,Driscoll,Senior Staff,1/1/9999
298588,Conal,Nicolson,Senior Engineer,1/1/9999
298592,Jiann,Bakhtari,Engineer,1/1/9999
298598,Bouchung,Vandervoorde,Staff,8/26/1994
298601,Gro,Demir,Senior Staff,1/1/9999
298609,Shirish,Garrabrants,Technique Leader,1/1/9999
298616,Kenton,Pettit,Senior Staff,1/1/9999
298617,Ziyad,Prochazka,Staff,1/1/9999
